fid,立木ID,立木番号,樹種,胸高直径,樹高,矢高,材積,ステータス,間伐,レ,境界木,除外木,調査地範囲,コメント,幹周,経度,緯度,平面直角Ｘ,平面直角Ｙ,エリア
1329,1105,-1,スギ,30.29119873,21.89999962,2.770800114,0.698744476,生立木,0,0,0,0,1,（なし）,94.80000305,136.924771,37.29734743,143986.3143,-21443.5631,A1_1
1330,1106,-1,スギ,35.5306015,23.60000038,1.301200032,1.007205844,生立木,0,0,0,0,1,（なし）,111.5,136.9248801,37.29731026,143982.1647,-21433.90313,A1_1
1331,1107,-1,スギ,35.85979843,23.70000076,1.510200024,1.028626919,生立木,0,0,0,0,1,（なし）,112.4000015,136.9248051,37.29731865,143983.1128,-21440.54192,A1_1
1332,1108,-1,スギ,30.05870056,21.79999924,5.051599979,0.685855567,生立木,1,0,0,0,1,（なし）,94.19999695,136.9248481,37.29725442,143975.9753,-21436.74974,A1_1
1333,1109,-1,スギ,39.88179779,24.70000076,2.804299831,1.301406026,生立木,1,0,0,0,1,（なし）,125,136.9248598,37.29722936,143973.1916,-21435.72491,A1_1
1334,1110,-1,スギ,29.13660049,21.5,3.135200024,0.639057517,生立木,0,0,0,0,1,（なし）,91.40000153,136.9247704,37.29720498,143970.5064,-21443.6523,A1_1
1335,1111,-1,スギ,29.48139954,21.60000038,2.947100163,0.655954957,生立木,1,0,0,0,1,（なし）,92.30000305,136.9248204,37.29718598,143968.3866,-21439.22758,A1_1
1336,1123,-1,スギ,29.53149986,21.60000038,5.202799797,0.657992959,生立木,0,0,0,0,1,（なし）,92.59999847,136.9251107,37.29752498,144005.9404,-21413.39304,A1_1
1337,1124,-1,スギ,24.37949944,19.5,0.660099983,0.418823898,生立木,0,0,0,0,1,（なし）,76.30000305,136.925102,37.29758737,144012.866,-21414.14576,A1_1
1338,1125,-1,スギ,27.71770096,20.89999962,2.196799994,0.567193508,生立木,0,0,0,0,1,（なし）,87,136.9250785,37.29757056,144011.0059,-21416.23835,A1_1
1339,1126,-1,スギ,34.04579926,23.10000038,4.178900242,0.912052989,生立木,0,0,0,0,1,（なし）,106.8000031,136.9250687,37.29761508,144015.9486,-21417.09278,A1_1
1340,1127,-1,スギ,32.1332016,22.5,0.675999999,0.799474895,生立木,0,0,0,0,1,（なし）,100.8000031,136.9250317,37.29755923,144009.7591,-21420.38441,A1_1
1341,1128,-1,スギ,33.71700287,23,2.02940011,0.892176151,生立木,0,0,0,0,1,（なし）,105.8000031,136.925044,37.29750533,144003.775,-21419.31633,A1_1
1342,1129,-1,スギ,28.20069885,21.10000038,1.973399878,0.590938866,生立木,0,0,0,0,1,（なし）,88.5,136.9250612,37.29743623,143996.1029,-21417.80663,A1_1
1343,1130,-1,スギ,28.17770004,21.10000038,4.038499832,0.590058684,生立木,0,0,0,0,1,（なし）,88.19999695,136.9250053,37.29746927,143999.7821,-21422.75662,A1_1
1344,1131,-1,スギ,38.14479828,24.29999924,5.725399971,1.180441856,生立木,0,0,0,0,1,（なし）,119.5999985,136.9249066,37.29757456,144011.4887,-21431.47523,A1_1
1345,1132,-1,スギ,31.90870094,22.39999962,4.304699898,0.785818756,生立木,0,0,0,0,1,（なし）,100.1999969,136.925056,37.2974141,143993.6482,-21418.27657,A1_1
1346,1133,-1,スギ,29.8450985,21.70000076,0.626599967,0.673896074,生立木,0,0,0,0,1,（なし）,93.59999847,136.9249848,37.29746587,143999.4094,-21424.57679,A1_1
1347,1134,-1,スギ,30.39299965,21.89999962,4.007500172,0.703040719,生立木,0,0,0,0,1,（なし）,95.09999847,136.924879,37.29753523,144007.1304,-21433.93327,A1_1
1348,1135,-1,スギ,31.53420067,22.29999924,1.689599991,0.765644014,生立木,0,0,0,0,1,（なし）,98.90000153,136.9248833,37.29749869,144003.0745,-21433.56153,A1_1
1349,1136,-1,スギ,33.36709976,22.89999962,1.828500032,0.871557117,生立木,0,0,0,0,1,（なし）,104.5999985,136.9248396,37.29752496,144005.9997,-21437.43274,A1_1
1350,1137,-1,スギ,37.16069794,24,2.45539999,1.111610413,生立木,0,0,0,0,1,（なし）,116.5,136.9249152,37.29743653,143996.1692,-21430.74841,A1_1
1351,1138,-1,スギ,33.79650116,23,1.749600053,0.896023095,生立木,0,0,0,0,1,（なし）,105.8000031,136.9248511,37.29745295,143998.0059,-21436.43187,A1_1
1352,1139,-1,スギ,33.10660172,22.79999924,3.491099834,0.85544318,生立木,0,0,0,0,1,（なし）,103.9000015,136.924828,37.29745513,143998.2531,-21438.47918,A1_1
1353,1140,-1,アカマツ,13.89999962,13.5,5.900000095,0.102898471,生立木,0,0,0,0,1,（なし）,43.59999847,136.9249167,37.29741171,143993.4146,-21430.62779,A1_1
1354,1141,-1,スギ,38.87290192,24.5,2.428800106,1.231910706,生立木,0,0,0,0,1,（なし）,121.8000031,136.9248836,37.2974162,143993.9203,-21433.5548,A1_1
1355,1142,-1,スギ,38.45700073,24.39999962,3.870299816,1.203045249,生立木,0,0,0,0,1,（なし）,120.5999985,136.9248022,37.29741933,143994.2861,-21440.77576,A1_1
1356,1143,-1,アカマツ,15.5,14.60000038,0.899999976,0.134749234,生立木,0,0,0,0,1,（なし）,48.59999847,136.92494,37.29739383,143991.4251,-21428.5672,A1_1
1357,1144,-1,スギ,38.18389893,24.29999924,3.05279994,1.182653427,生立木,0,0,0,0,1,（なし）,119.5999985,136.925065,37.29736898,143988.6391,-21417.49058,A1_1
1358,1145,-1,スギ,25.09819984,19.79999924,3.616799831,0.448397249,生立木,0,0,0,0,1,（なし）,78.5,136.924809,37.29724487,143974.9244,-21440.22508,A1_1
1359,1151,-1,スギ,31.70830154,22.39999962,3.23210001,0.776825666,生立木,0,0,0,0,1,（なし）,99.5,136.9251788,37.29755559,144009.3219,-21407.3443,A1_1
1360,1152,-1,スギ,24.7283001,19.70000076,2.906599998,0.43421039,生立木,0,0,0,0,1,（なし）,77.5,136.9251548,37.29755177,144008.9034,-21409.47842,A1_1
1361,1153,-1,スギ,31.36369896,22.29999924,2.001699924,0.758097768,生立木,0,0,0,0,1,（なし）,98.30000305,136.9251518,37.29760145,144014.4172,-21409.73119,A1_1
1362,1154,-1,スギ,23.81629944,19.20000076,6.246200085,0.395189643,生立木,0,0,0,0,1,（なし）,74.69999695,136.9251518,37.2976265,144017.1971,-21409.72232,A1_1
1363,1155,-1,スギ,29.40610123,21.60000038,0.959300041,0.652897358,生立木,0,0,0,0,1,（なし）,92.30000305,136.9250972,37.29760751,144015.102,-21414.56471,A1_1
1364,1156,-1,スギ,28.51059914,21.20000076,2.916300058,0.605691791,生立木,0,0,0,0,1,（なし）,89.5,136.9250927,37.29753787,144007.3749,-21414.98252,A1_1
1365,1157,-1,スギ,31.88710022,22.39999962,2.547899961,0.7848472,生立木,0,0,0,0,1,（なし）,99.90000153,136.9250426,37.29768913,144024.172,-21419.38212,A1_1
1366,1158,-1,スギ,35.11199951,23.39999962,2.391799927,0.977343678,生立木,0,0,0,0,1,（なし）,110.1999969,136.9250322,37.29763346,144017.9965,-21420.32169,A1_1
1367,1159,-1,スギ,39.86090088,24.70000076,2.763700008,1.300160527,生立木,0,0,0,0,1,（なし）,125,136.9249703,37.29766106,144021.0734,-21425.80071,A1_1
1368,1160,-1,スギ,35.12160111,23.39999962,2.581500053,0.977832019,生立木,0,0,0,0,1,（なし）,110.1999969,136.9250298,37.29758148,144012.2287,-21420.55187,A1_1
1369,1161,-1,スギ,36.92630005,24,0.446099997,1.098833799,生立木,0,0,0,0,1,（なし）,115.9000015,136.9249637,37.2976389,144018.6157,-21426.39301,A1_1
1370,1162,-1,スギ,31.58039856,22.29999924,2.870000124,0.767694533,生立木,0,0,0,0,1,（なし）,98.90000153,136.9249409,37.29765546,144020.4586,-21428.4123,A1_1
1371,1163,-1,スギ,32.83789825,22.70000076,4.14659977,0.839133203,生立木,0,0,0,0,1,（なし）,103,136.924918,37.29766892,144021.9575,-21430.43779,A1_1
1372,1164,-1,スギ,30.24039841,21.89999962,2.45510006,0.696605086,生立木,0,0,0,0,1,（なし）,94.80000305,136.9248901,37.29765922,144020.8874,-21432.91313,A1_1
1373,1165,-1,スギ,28.39529991,21.20000076,2.769899845,0.601224184,生立木,0,0,0,0,1,（なし）,88.90000153,136.9250438,37.29752405,144005.8524,-21419.32787,A1_1
1374,1166,-1,スギ,32.87459946,22.79999924,0.570500016,0.844522834,生立木,0,0,0,0,1,（なし）,103,136.9249053,37.2976228,144016.8423,-21431.57945,A1_1
1375,1167,-1,スギ,47.01959992,26.29999924,2.569200039,1.871096492,生立木,1,0,0,0,1,（なし）,147.6000061,136.9249915,37.29755454,144009.2478,-21423.95322,A1_1
1376,1168,-1,スギ,37.78030014,24.20000076,0.845300019,1.155179024,生立木,0,0,0,0,1,（なし）,118.4000015,136.9248814,37.29761062,144015.4961,-21433.70088,A1_1
1377,1169,-1,アテ,15.60000038,14.5,2.5,0.171120986,生立木,0,0,0,0,1,（なし）,49,136.9249936,37.29752647,144006.1323,-21423.77944,A1_1
1378,1170,-1,スギ,34.13210297,23.10000038,4.104300022,0.916281283,生立木,0,0,0,0,1,（なし）,107.0999985,136.9248783,37.29758176,144012.2941,-21433.97769,A1_1
1379,1171,-1,スギ,38.6155014,24.39999962,0.293600023,1.21211946,生立木,0,0,0,0,1,（なし）,121.1999969,136.92484,37.2975819,144012.3183,-21437.37579,A1_1
1380,1172,-1,スギ,35.58300018,23.60000038,2.969000101,1.009921312,生立木,0,0,0,0,1,（なし）,111.5,136.9249365,37.29752338,144005.8024,-21428.83897,A1_1
1381,1173,-1,スギ,31.59749985,22.29999924,1.76849997,0.768454194,生立木,0,0,0,0,1,（なし）,98.90000153,136.9248251,37.29756032,144009.9269,-21438.70199,A1_1
1382,1174,-1,アテ,16.29999924,15.10000038,1.399999976,0.152272984,生立木,0,0,0,0,1,（なし）,51.20000076,136.9249662,37.29749239,144002.3566,-21426.21116,A1_1
1383,1175,-1,スギ,34.89009857,23.39999962,2.907700062,0.966088712,生立木,0,0,0,0,1,（なし）,109.3000031,136.9247916,37.29749052,144002.1887,-21441.69263,A1_1
1384,1176,-1,アカマツ,13.89999962,13.30000019,4.599999905,0.084545642,生立木,0,0,0,0,1,（なし）,43.59999847,136.9248976,37.29743976,143996.5317,-21432.31315,A1_1
1385,1177,-1,スギ,33.23099899,22.89999962,1.704100013,0.865073204,生立木,0,0,0,0,1,（なし）,104.3000031,136.9248766,37.29734133,143985.6134,-21434.20372,A1_1
1386,1190,-1,スギ,29.51679993,21.60000038,4.052199841,0.657394707,生立木,0,0,0,0,1,（なし）,92.59999847,136.9251854,37.29762313,144016.8155,-21406.74535,A1_1
1387,1191,-1,ヒノキ,16.70000076,15.30000019,3.5,0.175451681,生立木,0,0,0,0,1,（なし）,52.40000153,136.9251574,37.29766442,144021.4039,-21409.21865,A1_1
1388,1192,-1,ヒノキ,27.20000076,20.70000076,1.899999976,0.600165308,生立木,0,0,0,0,1,（なし）,85.40000153,136.9251315,37.29763973,144018.6698,-21411.52092,A1_1
1389,1193,-1,アカマツ,35.70000076,23.60000038,4.5,0.680866897,生立木,0,0,0,0,1,（なし）,112.0999985,136.9251183,37.29771657,144027.1999,-21412.66495,A1_1
1390,1194,-1,スギ,26.25499916,20.29999924,4.03219986,0.49907136,生立木,0,0,0,0,1,（なし）,82.30000305,136.9250857,37.29769786,144025.131,-21415.56394,A1_1
1391,1195,-1,スギ,31.13100052,22.20000076,3.08739996,0.744525731,生立木,0,0,0,0,1,（なし）,97.69999695,136.9250708,37.29773552,144029.3136,-21416.876,A1_1
1392,1196,-1,スギ,34.15629959,23.20000076,2.860499859,0.921409369,生立木,0,0,0,0,1,（なし）,107.0999985,136.925014,37.29773099,144028.8238,-21421.9111,A1_1
1393,1197,-1,スギ,30.57030106,22,3.07679987,0.713771045,生立木,0,0,0,0,1,（なし）,95.80000305,136.9249679,37.29772996,144028.7199,-21425.99837,A1_1
1394,1213,-1,スギ,32.64360046,22.70000076,5.806399822,0.830084443,生立木,0,0,0,0,1,（なし）,102.4000015,136.9251172,37.29773788,144029.565,-21412.76086,A1_1
1395,1214,-1,スギ,33.020401,22.79999924,2.86259985,0.851378322,生立木,0,0,0,0,1,（なし）,103.5999985,136.9249261,37.29770039,144025.4479,-21429.70899,A1_1
1396,1238,-1,ヒノキ,18,16.10000038,6.5,0.213012785,生立木,0,0,0,0,1,（なし）,56.5,136.925145,37.29770306,144025.6946,-21410.3017,A1_1
1397,1239,-1,スギ,37.44480133,24.10000038,3.88139987,1.131846309,生立木,0,0,0,0,1,（なし）,117.4000015,136.9250502,37.29778835,144035.181,-21418.6873,A1_1
1398,1240,-1,スギ,34.12739945,23.10000038,1.096599936,0.916050613,生立木,0,0,0,0,1,（なし）,107.0999985,136.9249692,37.29778591,144034.9285,-21425.86105,A1_1
1399,1241,-1,スギ,35.86389923,23.70000076,2.843699932,1.028841853,生立木,0,0,0,0,1,（なし）,112.4000015,136.9249454,37.29778034,144034.3158,-21427.97438,A1_1
1400,1242,-1,スギ,40.29869843,24.79999924,2.880800009,1.331695795,生立木,0,0,0,0,1,（なし）,126.1999969,136.9249592,37.29774334,144030.2067,-21426.76499,A1_1
1401,1243,-1,ヒノキ,27.89999962,21,3.5,0.638911128,生立木,0,0,0,0,1,（なし）,87.59999847,136.9251308,37.29766444,144021.4121,-21411.5742,A1_1
1402,1244,-1,スギ,53.76680374,27.5,0.878199935,2.498716116,生立木,0,0,0,0,1,（なし）,168.6999969,136.924874,37.29771833,144027.4506,-21434.32636,A1_1
1403,1245,-1,スギ,36.46979904,23.79999924,2.389500141,1.06526041,生立木,0,0,0,0,1,（なし）,114.3000031,136.9250171,37.29760073,144014.3678,-21421.66966,A1_1
1404,1253,-1,スギ,48.12170029,26.5,0,1.966725826,生立木,1,0,0,0,1,（なし）,151.1000061,136.9251172,37.29765803,144020.7038,-21412.77995,A1_1
1405,1255,-1,スギ,29.01740074,21.39999962,2.656100035,0.631361723,生立木,0,0,0,0,1,（なし）,91.09999847,136.9250471,37.29776056,144032.0977,-21418.96381,A1_1
1406,1256,-1,スギ,29.90040016,21.70000076,1.197000027,0.676179111,生立木,0,0,0,0,1,（なし）,93.90000153,136.9249969,37.29780335,144036.8576,-21423.40036,A1_1
1407,1257,-1,アカマツ,16.89999962,15.5,4.099999905,0.166549355,生立木,0,0,0,0,1,（なし）,53,136.9249868,37.29773647,144029.4381,-21424.31652,A1_1
1408,1260,-1,スギ,42.35039902,25.29999924,8.982199669,1.487332225,生立木,0,0,0,0,1,（なし）,132.8000031,136.9248526,37.29769664,144025.0485,-21436.22884,A1_1
1409,1261,-1,スギ,44.98940277,25.89999962,2.187400103,1.700087309,生立木,0,0,0,0,1,（なし）,141,136.9248493,37.29767142,144022.2505,-21436.52678,A1_1
1410,1262,-1,スギ,47.87979889,26.5,2.753099918,1.948701262,生立木,0,0,0,0,1,（なし）,150.1000061,136.9248448,37.29763638,144018.363,-21436.93745,A1_1
1411,1268,-1,スギ,35.2806015,23.5,2.418600082,0.990115464,生立木,0,0,0,0,1,（なし）,110.5,136.9250959,37.29777369,144033.5437,-21414.63551,A1_1
1412,1269,-1,スギ,46.04610062,26.10000038,1.075500011,1.787338018,生立木,0,0,0,0,1,（なし）,144.5,136.9250896,37.29779225,144035.6048,-21415.18611,A1_1
1413,1392,-1,スギ,36.44200134,23.79999924,2.992799997,1.063777447,生立木,0,0,0,0,1,（なし）,114.3000031,136.9247865,37.2973983,143991.9559,-21442.17361,A1_1
1414,1393,-1,スギ,31.00369835,22.10000038,2.610599995,0.735669851,生立木,0,0,0,0,1,（なし）,97.30000305,136.9248057,37.29751093,144004.4504,-21440.44212,A1_1
1415,1394,-1,アカマツ,9.899999619,10.19999981,2,0.043791682,生立木,0,0,0,0,1,（なし）,31.10000038,136.924838,37.2975365,144007.2807,-21437.57131,A1_1
1416,1422,-1,スギ,37.99089813,24.20000076,2.510300159,1.166970491,生立木,0,0,0,0,1,（なし）,119,136.9247751,37.297325,143983.8243,-21443.20775,A1_1
1417,1423,-1,スギ,41.75769806,25.20000076,3.352900028,1.443838358,生立木,0,0,0,0,1,（なし）,131,136.9247842,37.29725368,143975.9076,-21442.42035,A1_1
1418,1424,-1,スギ,42.68399811,25.39999962,3.752999783,1.514723778,生立木,0,0,0,0,1,（なし）,133.8000031,136.9248174,37.29747604,144000.5759,-21439.41033,A1_1
1419,1460,-1,スギ,30.35950089,21.89999962,3.744100094,0.701625645,生立木,0,0,0,0,1,（なし）,95.09999847,136.924772,37.29728543,143979.4338,-21443.49381,A1_1
1420,1461,-1,アカマツ,13.69999981,13.30000019,5.099999905,0.098862752,生立木,0,0,0,0,1,（なし）,43,136.924838,37.29724791,143975.2551,-21437.65144,A1_1
1421,1470,-1,スギ,30.99440002,22.10000038,0.610200047,0.735266805,生立木,0,0,0,0,1,（なし）,97,136.924705,37.29705873,143954.2915,-21449.49544,A1_1
1422,1471,-1,スギ,38.50569916,24.39999962,1.123700023,1.205829978,生立木,1,0,0,0,1,（なし）,120.9000015,136.9247515,37.2970379,143951.9694,-21445.37355,A1_1
1423,1472,-1,スギ,34.81620026,23.39999962,2.311199903,0.962353647,生立木,1,0,0,0,1,（なし）,109.3000031,136.9247636,37.29708575,143957.2767,-21444.289,A1_1
1424,1474,-1,スギ,33.40979767,22.89999962,1.174600005,0.873595715,生立木,0,0,0,0,1,（なし）,104.9000015,136.9248143,37.29701801,143949.7479,-21439.81694,A1_1
1425,1475,-1,アテ,11.69999981,11.69999981,6.300000191,0.065997563,生立木,0,0,0,0,1,（なし）,36.70000076,136.9247916,37.29712957,143962.1332,-21441.79776,A1_1
1426,1476,-1,スギ,43.48810196,25.60000038,0.601899981,1.579506993,生立木,0,0,0,0,1,（なし）,136.3000031,136.9248373,37.29700161,143947.9228,-21437.7772,A1_1
1427,1477,-1,スギ,49.72179794,26.79999924,1.49119997,2.111292839,生立木,0,0,0,0,1,（なし）,156.1000061,136.9248445,37.29702452,143950.4635,-21437.1377,A1_1
1428,1497,-1,スギ,29.9294014,21.70000076,2.778700113,0.67737782,生立木,0,0,0,0,1,（なし）,93.90000153,136.9245607,37.29699472,143947.2209,-21462.30662,A1_1
1429,1498,-1,スギ,28.2635994,21.10000038,3.161499977,0.593349099,生立木,0,0,0,0,1,（なし）,88.5,136.9245676,37.29695556,143942.8737,-21461.70248,A1_1
1430,1499,-1,スギ,34.70090103,23.29999924,2.627199888,0.952482879,生立木,0,0,0,0,1,（なし）,109,136.9245502,37.29693105,143940.1577,-21463.25471,A1_1
1431,1500,-1,スギ,38.99449921,24.5,3.150200129,1.238960028,生立木,0,0,0,0,1,（なし）,122.1999969,136.924598,37.29695785,143943.1209,-21459.00581,A1_1
1432,1501,-1,スギ,38.59090042,24.39999962,1.920000076,1.210708976,生立木,0,0,0,0,1,（なし）,120.9000015,136.9246305,37.29699141,143946.8378,-21456.12117,A1_1
1433,1502,-1,スギ,33.26520157,22.89999962,2.28579998,0.86670059,生立木,0,0,0,0,1,（なし）,104.3000031,136.9246516,37.29700863,143948.7439,-21454.24653,A1_1
1434,1503,-1,スギ,33.98659897,23.10000038,2.566600084,0.909157634,生立木,0,0,0,0,1,（なし）,106.4000015,136.924679,37.29703482,143951.6441,-21451.80816,A1_1
1435,1504,-1,スギ,37.76119995,24.20000076,0.898999989,1.15411222,生立木,0,0,0,0,1,（なし）,118.4000015,136.9246945,37.29697241,143944.7148,-21450.44906,A1_1
1436,1505,-1,スギ,40.67219925,24.89999962,2.573800087,1.359750271,生立木,0,0,0,0,1,（なし）,127.5,136.9247129,37.29703795,143951.9837,-21448.7983,A1_1
1437,1506,-1,スギ,47.04240036,26.29999924,1.503800035,1.872754455,生立木,0,0,0,0,1,（なし）,147.6000061,136.9246799,37.29690858,143937.6347,-21451.76245,A1_1
1438,1507,-1,スギ,35.35079956,23.5,3.52699995,0.993717611,生立木,0,0,0,0,1,（なし）,110.8000031,136.9247008,37.29695067,143942.3008,-21449.90025,A1_1
1439,1508,-1,スギ,39.97280121,24.79999924,2.224699974,1.312086225,生立木,0,0,0,0,1,（なし）,125.3000031,136.9246943,37.29688958,143935.523,-21450.49475,A1_1
1440,1509,-1,スギ,42.16839981,25.29999924,0.87469995,1.475675464,生立木,0,0,0,0,1,（なし）,132.1999969,136.9247053,37.2969204,143938.9406,-21449.5028,A1_1
1441,1510,-1,スギ,44.63179779,25.79999924,3.389600039,1.669060826,生立木,0,0,0,0,1,（なし）,140.1000061,136.9247273,37.29698463,143946.0634,-21447.54123,A1_1
1442,1511,-1,スギ,40.68729782,24.89999962,0.504599988,1.360672593,生立木,0,0,0,0,1,（なし）,127.5,136.9248122,37.2969586,143943.1555,-21440.01466,A1_1
1443,1512,-1,スギ,49.17099762,26.70000076,0.493300021,2.061100006,生立木,0,0,0,0,1,（なし）,154.1999969,136.9248688,37.2969335,143940.3573,-21435.00654,A1_1
1444,1513,-1,スギ,37.84180069,24.20000076,4.550999641,1.158616781,生立木,1,0,0,0,1,（なし）,118.6999969,136.9247566,37.29711984,143961.0613,-21444.89991,A1_1
1445,1514,-1,スギ,36.57170105,23.89999962,1.268599987,1.07516861,生立木,1,0,0,0,1,（なし）,114.5999985,136.9248119,37.29706671,143955.1528,-21440.01146,A1_1
1446,1515,-1,アカマツ,12.69999981,12.60000038,0.5,0.081983738,生立木,0,0,0,0,1,（なし）,39.79999924,136.9247956,37.29709492,143958.2871,-21441.45297,A1_1
1447,1516,-1,アテ,9,9.199999809,0,0.033345193,生立木,0,0,0,0,1,（なし）,28.20000076,136.9247992,37.29713151,143962.3467,-21441.12165,A1_1
1448,1524,-1,アテ,28.20000076,21.10000038,3.200000048,0.469064385,生立木,0,0,0,0,1,（なし）,88.5,136.9244858,37.29700412,143948.2811,-21468.94071,A1_1
1449,1526,-1,スギ,25.80179977,20.10000038,3.490599871,0.478718758,生立木,0,0,0,0,1,（なし）,81,136.9245289,37.29699422,143947.1727,-21465.12512,A1_1
1450,1527,-1,アテ,37.40119934,24.10000038,1.803799987,1.129439592,生立木,0,0,0,0,1,（なし）,117.4000015,136.9244769,37.29696898,143944.3835,-21469.73973,A1_1
1451,1528,-1,スギ,32.32749939,22.60000038,2.049600124,0.811893463,生立木,0,0,0,0,1,（なし）,101.4000015,136.9244572,37.29694953,143942.2296,-21471.49089,A1_1
1452,1529,-1,スギ,29.33850098,21.5,3.089999914,0.64717108,生立木,0,0,0,0,1,（なし）,92,136.9245118,37.29694868,143942.1229,-21466.64964,A1_1
1453,1530,-1,スギ,38.58429718,24.39999962,1.39560008,1.210330606,生立木,0,0,0,0,1,（なし）,120.9000015,136.9246175,37.29701409,143949.3576,-21457.26193,A1_1
1454,1531,-1,スギ,28.98749924,21.39999962,2.836199999,0.630173624,生立木,1,0,0,0,1,（なし）,90.69999695,136.9245317,37.29689598,143936.2701,-21464.90746,A1_1
1455,1532,-1,スギ,22.72850037,18.70000076,0,0.353460461,生立木,1,0,0,0,1,（なし）,71.30000305,136.924673,37.29701968,143949.9653,-21452.34084,A1_1
1456,1533,-1,アテ,12.5,12.39999962,4.199999809,0.078493699,生立木,0,0,0,0,1,（なし）,39.20000076,136.9246857,37.29701122,143949.0236,-21451.21732,A1_1
1457,1535,-1,スギ,46.10860062,26.10000038,2.177299976,1.791772842,生立木,0,0,0,0,1,（なし）,144.8000031,136.9246777,37.29687448,143933.8511,-21451.96983,A1_1
1458,1537,-1,スギ,32.31659699,22.60000038,1.373600006,0.811393321,生立木,0,0,0,0,1,（なし）,101.4000015,136.9247215,37.2969666,143944.0639,-21448.06144,A1_1
1459,1538,-1,スギ,42.67699814,25.39999962,0,1.514270067,生立木,0,0,0,0,1,（なし）,133.8000031,136.9247443,37.29683434,143929.3815,-21446.07676,A1_1
1460,1539,-1,スギ,45.28030014,26,1.769099951,1.726814389,生立木,0,0,0,0,1,（なし）,141.8999939,136.9247671,37.29684905,143931.0088,-21444.04679,A1_1
1461,1540,-1,スギ,48.61980057,26.60000038,0.544499993,2.011580944,生立木,0,0,0,0,1,（なし）,152.6000061,136.9247828,37.29694539,143941.6963,-21442.63287,A1_1
1462,1541,-1,スギ,45.41030121,26,0.609499991,1.735882759,生立木,0,0,0,0,1,（なし）,142.6000061,136.9247951,37.29697696,143945.1969,-21441.52812,A1_1
1463,1542,-1,スギ,35.12799835,23.39999962,3.166100025,0.978157401,生立木,0,0,0,0,1,（なし）,110.1999969,136.924771,37.29702281,143950.2904,-21443.64993,A1_1
1464,1543,-1,アカマツ,51,26.39999962,2.599999905,2.116791964,生立木,1,0,0,0,1,（なし）,160.1999969,136.9248857,37.29689339,143935.9024,-21433.52052,A1_1
1465,1544,-1,スギ,43.01839829,25.5,1.386900067,1.542476535,生立木,0,0,0,0,1,（なし）,135,136.9249069,37.29687843,143934.2374,-21431.64704,A1_1
1466,1545,-1,スギ,43.57860184,25.60000038,1.753100038,1.585517406,生立木,0,0,0,0,1,（なし）,136.6000061,136.9249238,37.29689224,143935.7661,-21430.14041,A1_1
1467,1558,-1,アテ,19.29999924,16.89999962,4.5,0.193027377,生立木,0,0,0,0,1,（なし）,60.59999847,136.9244516,37.29696684,143944.1518,-21471.98333,A1_1
1468,1559,-1,アテ,21.5,18.10000038,4.699999809,0.214703202,生立木,0,0,0,0,1,（なし）,67.5,136.9244123,37.29694469,143941.7027,-21475.47822,A1_1
1469,1561,-1,アカマツ,37.29999924,24.10000038,1.100000024,0.784179568,生立木,0,0,0,0,1,（なし）,117.0999985,136.9244313,37.29693246,143940.3412,-21473.79636,A1_1
1470,1562,-1,スギ,28.93859863,21.39999962,1.689500093,0.628232777,生立木,0,0,0,0,1,（なし）,90.69999695,136.9245348,37.2969724,143944.7499,-21464.60648,A1_1
1471,1563,-1,スギ,30.02319908,21.79999924,1.226199985,0.684376359,生立木,1,0,0,0,1,（なし）,94.19999695,136.9244167,37.29689128,143935.7746,-21475.09978,A1_1
1472,1564,-1,スギ,37.83349991,24.20000076,2.032200098,1.15815258,生立木,0,0,0,0,1,（なし）,118.6999969,136.9243912,37.29687612,143934.0981,-21477.36658,A1_1
1473,1565,-1,スギ,25.52820015,20,1.814900041,0.467167526,生立木,0,0,0,0,1,（なし）,80.09999847,136.9244676,37.29691404,143938.2888,-21470.57896,A1_1
1474,1566,-1,スギ,47.34500122,26.39999962,2.908299923,1.901970387,生立木,0,0,0,0,1,（なし）,148.5,136.9244416,37.29689172,143935.8178,-21472.89656,A1_1
1475,1567,-1,スギ,29.59989929,21.60000038,2.941799879,0.660779893,生立木,1,0,0,0,1,（なし）,92.59999847,136.9245023,37.29689428,143936.0881,-21467.51177,A1_1
1476,1568,-1,スギ,20.17959976,17.39999962,4.637099743,0.264796853,生立木,1,0,0,0,1,（なし）,63.09999847,136.9245287,37.2969119,143938.0375,-21465.16979,A1_1
1477,1569,-1,スギ,39.82180023,24.70000076,1.949399948,1.297831416,生立木,0,0,0,0,1,（なし）,125,136.9245406,37.29687699,143934.1607,-21464.12294,A1_1
1478,1570,-1,アテ,13.60000038,13.19999981,4.300000191,0.096883148,生立木,0,0,0,0,1,（なし）,42.70000076,136.9246153,37.29693642,143940.7389,-21457.48258,A1_1
1479,1572,-1,スギ,42.94110107,25.5,4.991499901,1.537416697,生立木,0,0,0,0,1,（なし）,134.6999969,136.9246321,37.29697206,143944.6901,-21455.97861,A1_1
1480,1573,-1,アテ,13.80000019,13.39999962,2.599999905,0.100867815,生立木,0,0,0,0,1,（なし）,43.29999924,136.9246625,37.29694582,143941.7713,-21453.29271,A1_1
1481,1574,-1,スギ,52.1754036,27.29999924,2.276499987,2.348185778,生立木,0,0,0,0,1,（なし）,163.6000061,136.9247862,37.2968957,143936.1813,-21442.33845,A1_1
